A_Index;AnzahlZimmer;Ausbaustufe;Baeder;BaederUG;Baujahr;Bebauungsdichte;Besonderheiten;Dachtyp;EG_qm;Fassadenqual;Fassadenzustand;Garagen;Gesamteindruck;Grundstueck_qm;Kamine;KellerQual;Keller_qm;Kellerhoehe;Lage;ToilettenEG;ToilettenUG;Typ;Umgebaut;Verkaufsjahr;Verkaufsmonat;Wohnflaeche_qm;Z_Verkaufspreis
1676;1;1 Ebene;2;1.0;2019;Niedrig;Neuverkauf;Flachdach;207.0;Sehr gut;Durchschnitt;3.0;3.0;1745.0;1;4;206.0;Sehr gut;NeuStuttgart_West;0;0.0;Freistehend;2020;2020.0;7;207.0;594344.0
187;3;1 Ebene;1;0.0;1961;Niedrig;;Satteldach;103.0;Gut;Durchschnitt;1.0;3.0;973.0;1;3;103.0;Durchschnitt;Vaihingen;0;0.0;Freistehend;2018;2020.0;7;103.0;174097.0
984;3;1 Ebene;1;1.0;1970;Niedrig;;Satteldach;146.0;Durchschnitt;Durchschnitt;2.0;2.0;1012.0;2;3;115.0;Durchschnitt;Vaihingen;1;0.0;Freistehend;1970;2021.0;6;146.0;196458.0
2030;3;2 Ebenen;2;0.0;2008;Niedrig;;Satteldach;73.0;Durchschnitt;Durchschnitt;2.0;2.0;1394.0;0;5;73.0;Gut;NeuStuttgart_Mitte;0;1.0;Freistehend;2008;2015.0;7;136.0;172298.0
2550;3;Sonstige;1;1.0;1973;Niedrig;;Satteldach;87.0;Durchschnitt;Durchschnitt;1.0;3.0;692.0;1;5;83.0;Durchschnitt;Vaihingen;0;0.0;Freistehend;1973;2015.0;10;87.0;126547.0
1566;3;1 Ebene;1;1.0;1988;Niedrig;;Satteldach;95.0;Gut;Gut;1.0;2.0;1541.0;0;1;95.0;Gut;Bad Cannstatt;1;0.0;Freistehend;2015;2021.0;6;95.0;184756.0
77;3;2 Ebenen;2;1.0;2009;Niedrig;;Satteldach;86.0;Durchschnitt;Durchschnitt;2.0;2.0;879.0;1;5;86.0;Gut;Bad Cannstatt;1;0.0;Freistehend;2009;2019.0;4;164.0;227757.0
2506;2;1 Ebene;1;0.0;1921;Niedrig;;Satteldach;74.0;Durchschnitt;Durchschnitt;0.0;3.0;892.0;0;3;74.0;Schlecht;NeuStuttgart_Nord;0;0.0;Freistehend;1961;2018.0;5;74.0;93073.0
638;2;2 Ebenen;2;0.0;2014;Niedrig;;Satteldach;71.0;Gut;Durchschnitt;2.0;3.0;257.0;0;1;71.0;Gut;NeuStuttgart_Sued;1;0.0;;2015;2018.0;10;151.0;169723.0
620;3;2 Ebenen;2;0.0;2019;Seelage;;Satteldach;73.0;Gut;Durchschnitt;2.0;2.0;907.0;0;1;71.0;Gut;Wangen;1;0.0;Freistehend;2019;2020.0;6;147.0;248711.0
2229;4;2 Ebenen;2;1.0;2016;Niedrig;Neuverkauf;Flachdach;143.0;Gut;Durchschnitt;3.0;3.0;1180.0;1;2;141.0;Sehr gut;NeuStuttgart_Sued;1;0.0;Freistehend;2017;2014.0;8;219.0;308786.0
1745;4;1,5 Ebenen;2;0.0;1962;Unbekannt;;Satteldach;98.0;Schlecht;Schlecht;0.0;2.0;916.0;0;2;61.0;Durchschnitt;Stammheim;0;0.0;Doppelhaus;1962;2013.0;10;129.0;103500.0
1531;3;2 Ebenen;2;1.0;2011;Niedrig;;Satteldach;112.0;Gut;Durchschnitt;3.0;3.0;958.0;1;5;107.0;Gut;NeuStuttgart_Sued;1;0.0;Freistehend;2011;2013.0;6;207.0;270000.0
502;3;1 Ebene;1;1.0;1980;Niedrig;;Satteldach;113.0;Durchschnitt;Durchschnitt;1.0;3.0;918.0;0;4;113.0;Durchschnitt;Wangen;0;0.0;Freistehend;1980;2019.0;8;113.0;128682.0
2621;3;1 Ebene;1;0.0;1981;Niedrig;;Satteldach;80.0;Durchschnitt;Durchschnitt;2.0;2.0;706.0;0;1;80.0;Durchschnitt;Vaihingen;0;0.0;Freistehend;1981;2020.0;11;80.0;142712.0
91;3;Sonstige;1;1.0;1988;Niedrig;;Flachdach;103.0;Durchschnitt;Durchschnitt;2.0;2.0;982.0;1;4;95.0;Durchschnitt;NeuStuttgart_Nord;0;0.0;Freistehend;1988;2018.0;11;103.0;160963.0
2180;3;1 Ebene;1;0.0;1968;Niedrig;;Flachdach;124.0;Durchschnitt;Durchschnitt;1.0;3.0;923.0;1;2;0.0;;NeuStuttgart_Nord;0;0.0;Freistehend;2017;2016.0;6;124.0;121485.0
210;2;1 Ebene;1;0.0;1963;Unbekannt;;Satteldach;68.0;Schlecht;Sehr Schlecht;2.0;1.0;1463.0;0;4;0.0;;Stammheim;0;0.0;Freistehend;1963;2018.0;2;68.0;14344.0
2734;3;2 Ebenen;1;0.0;1981;Mittel;;Satteldach;74.0;Durchschnitt;Durchschnitt;0.0;2.0;172.0;1;4;50.0;Durchschnitt;Untertuerkheim;1;0.0;;2019;2019.0;5;124.0;110462.0
718;3;Sonstige;2;0.0;2006;Niedrig;;Satteldach;74.0;Durchschnitt;Durchschnitt;2.0;3.0;868.0;1;2;35.0;Gut;NeuStuttgart_Mitte;1;0.0;Freistehend;2007;2019.0;5;137.0;191885.0
796;1;1 Ebene;1;1.0;1968;Niedrig;;Satteldach;129.0;Durchschnitt;Durchschnitt;2.0;3.0;3950.0;2;4;158.0;Gut;Vaihingen;1;0.0;Freistehend;1968;2014.0;10;129.0;235872.0
944;3;1 Ebene;2;1.0;2014;Niedrig;;Satteldach;137.0;Gut;Durchschnitt;2.0;2.0;1071.0;0;3;135.0;Gut;Bad Cannstatt;0;0.0;Freistehend;2014;2015.0;6;137.0;219997.0
49;2;1 Ebene;2;1.0;2016;Seelage;;Satteldach;136.0;Gut;Durchschnitt;2.0;2.0;1061.0;1;1;136.0;Sehr gut;Wangen;0;0.0;Freistehend;2016;2021.0;5;136.0;334409.0
2601;4;2 Ebenen;2;0.0;1988;Niedrig;;Flachdach;107.0;Durchschnitt;Durchschnitt;2.0;2.0;1012.0;1;3;107.0;Gut;Degerloch;1;0.0;Freistehend;1988;2017.0;3;188.0;202151.0
1946;2;Sonstige;2;1.0;2015;Niedrig;;Satteldach;104.0;Gut;Durchschnitt;2.0;3.0;1632.0;0;1;77.0;Gut;NeuStuttgart_Mitte;0;0.0;Freistehend;2016;2016.0;4;104.0;190833.0
155;2;1 Ebene;2;1.0;2018;Niedrig;;Satteldach;114.0;Gut;Durchschnitt;2.0;3.0;748.0;0;2;114.0;Gut;Bad Cannstatt;0;0.0;Freistehend;2018;2020.0;2;114.0;230353.0
1808;2;1 Ebene;1;0.0;1971;Niedrig;;Satteldach;118.0;Durchschnitt;Durchschnitt;1.0;2.0;1469.0;0;2;118.0;Durchschnitt;Moehringen;0;0.0;Freistehend;1971;2019.0;6;118.0;176512.0
1035;2;2 Ebenen;2;0.0;2018;Seelage;;Satteldach;65.0;Gut;Durchschnitt;2.0;2.0;324.0;0;4;64.0;Gut;Wangen;0;0.0;Reihenhaus;2018;2017.0;3;129.0;153719.0
2599;2;1 Ebene;1;0.0;1932;Mittel;;Satteldach;57.0;Durchschnitt;Durchschnitt;1.0;3.0;602.0;0;2;57.0;Durchschnitt;Botnang;0;0.0;Freistehend;1961;2014.0;6;57.0;83304.0
5;3;2 Ebenen;2;0.0;1989;Niedrig;;Satteldach;79.0;Gut;Durchschnitt;2.0;2.0;240.0;1;2;79.0;Gut;Weilimdorf;1;0.0;Reihenhaus;1989;2020.0;4;135.0;163438.0
783;3;Sonstige;1;0.0;1975;Niedrig;;Satteldach;134.0;Durchschnitt;Gut;2.0;2.0;1218.0;1;2;104.0;Durchschnitt;Vaihingen;1;0.0;Freistehend;1975;2020.0;8;134.0;187125.0
1747;3;1 Ebene;2;0.0;2016;Niedrig;;Flachdach;157.0;Gut;Durchschnitt;3.0;3.0;1156.0;1;2;157.0;Sehr gut;NeuStuttgart_Sued;0;0.0;Freistehend;2016;2021.0;6;157.0;338720.0
47;2;1,5 Ebenen;1;0.0;1952;Mittel;;Satteldach;79.0;Durchschnitt;Durchschnitt;2.0;2.0;1244.0;0;2;66.0;Durchschnitt;Birkach;1;0.0;Freistehend;1961;2015.0;5;128.0;125087.0
1226;3;Sonstige;2;1.0;2010;Seelage;;Satteldach;63.0;Gut;Durchschnitt;2.0;3.0;220.0;0;3;62.0;Gut;Wangen;1;0.0;;2011;2017.0;6;130.0;178988.0
2397;3;1,5 Ebenen;2;0.0;1958;Mittel;;Satteldach;93.0;Durchschnitt;Gut;2.0;3.0;517.0;2;3;93.0;Durchschnitt;Botnang;0;0.0;Freistehend;1961;2014.0;10;154.0;148824.0
394;3;1 Ebene;1;1.0;1983;Niedrig;;Satteldach;80.0;Durchschnitt;Durchschnitt;2.0;2.0;738.0;0;4;80.0;Durchschnitt;Bad Cannstatt;0;0.0;Freistehend;2011;2015.0;9;80.0;123626.0
213;3;1 Ebene;2;0.0;1988;Niedrig;;Satteldach;96.0;Durchschnitt;Durchschnitt;2.0;3.0;881.0;0;3;96.0;Gut;Bad Cannstatt;0;0.0;Freistehend;2019;2019.0;9;96.0;171387.0
104;2;Sonstige;2;1.0;2016;Niedrig;;Satteldach;108.0;Gut;Durchschnitt;2.0;2.0;968.0;0;1;79.0;Gut;NeuStuttgart_Mitte;0;0.0;Freistehend;2016;2018.0;7;108.0;208047.0
2302;3;1 Ebene;1;0.0;1975;Niedrig;;Satteldach;140.0;Durchschnitt;Durchschnitt;2.0;3.0;1010.0;0;1;140.0;Durchschnitt;Vaihingen;1;0.0;Freistehend;1975;2019.0;2;140.0;190177.0
1616;3;2 Ebenen;2;0.0;2018;Seelage;Neuverkauf;Satteldach;83.0;Gut;Durchschnitt;2.0;3.0;879.0;0;1;83.0;Gut;Wangen;1;0.0;Freistehend;2018;2016.0;11;166.0;258156.0
1576;4;2 Ebenen;2;1.0;2003;Niedrig;;Satteldach;130.0;Gut;Durchschnitt;3.0;2.0;1124.0;1;5;129.0;Gut;NeuStuttgart_Sued;1;0.0;Freistehend;2004;2021.0;6;206.0;351037.0
2269;4;2 Ebenen;2;0.0;2014;Niedrig;;Satteldach;167.0;Gut;Durchschnitt;3.0;2.0;1659.0;1;4;164.0;Sehr gut;NeuStuttgart_Sued;1;0.0;Freistehend;2014;2018.0;7;250.0;405145.0
2723;3;1 Ebene;3;1.0;2007;Niedrig;;Satteldach;188.0;Gut;Durchschnitt;3.0;2.0;2376.0;0;3;171.0;Sehr gut;NeuStuttgart_Ost;0;0.0;Freistehend;2008;2018.0;9;188.0;328496.0
2327;4;2 Ebenen;1;0.0;1975;Niedrig;;Satteldach;92.0;Durchschnitt;Durchschnitt;2.0;2.0;773.0;0;4;72.0;Durchschnitt;Vaihingen;1;0.0;Freistehend;1975;2020.0;3;167.0;171433.0
120;2;1 Ebene;1;0.0;1974;Niedrig;;Flachdach;93.0;Durchschnitt;Durchschnitt;2.0;3.0;988.0;0;2;93.0;Durchschnitt;Vaihingen;0;0.0;Freistehend;1974;2014.0;10;93.0;126360.0
1815;4;2 Ebenen;1;0.0;1931;Niedrig;;Satteldach;83.0;Durchschnitt;Durchschnitt;1.0;3.0;776.0;1;4;73.0;Schlecht;Moehringen;1;0.0;Freistehend;1961;2014.0;7;167.0;187293.0
798;2;1 Ebene;2;0.0;2017;Niedrig;Neuverkauf;Satteldach;116.0;Gut;Durchschnitt;3.0;3.0;407.0;1;1;116.0;Sehr gut;Muenster;0;0.0;Reihenhaus;2018;2015.0;6;116.0;167918.0
2752;3;2 Ebenen;2;1.0;2016;Seelage;Neuverkauf;Satteldach;89.0;Gut;Durchschnitt;2.0;3.0;969.0;1;4;89.0;Gut;Wangen;1;0.0;Freistehend;2017;2014.0;6;215.0;275485.0
2414;2;1 Ebene;1;0.0;1932;Niedrig;;Satteldach;99.0;Durchschnitt;Durchschnitt;1.0;3.0;542.0;0;5;99.0;Durchschnitt;Birkach;0;0.0;Freistehend;1979;2013.0;12;99.0;97632.0
2754;3;2 Ebenen;2;0.0;1989;Niedrig;;Satteldach;74.0;Durchschnitt;Durchschnitt;2.0;2.0;238.0;1;4;74.0;Gut;Weilimdorf;1;1.0;Reihenhaus;1989;2020.0;7;143.0;174097.0
162;4;1 Ebene;2;0.0;1978;Niedrig;;Satteldach;147.0;Durchschnitt;Durchschnitt;2.0;3.0;903.0;0;2;147.0;Durchschnitt;Vaihingen;0;0.0;Doppelhaus;1978;2014.0;10;147.0;111384.0
877;2;1,5 Ebenen;1;0.0;1952;Mittel;;Satteldach;74.0;Durchschnitt;Durchschnitt;2.0;2.0;518.0;0;2;66.0;Durchschnitt;Stammheim;0;0.0;Freistehend;1961;2015.0;12;74.0;84689.0
1751;3;1 Ebene;1;1.0;1976;Niedrig;;Flachdach;86.0;Durchschnitt;Durchschnitt;1.0;3.0;1354.0;0;2;86.0;Durchschnitt;Sillenbuch;0;0.0;Freistehend;1976;2013.0;11;86.0;123300.0
1631;3;1 Ebene;1;0.0;1989;Niedrig;;Satteldach;84.0;Durchschnitt;Durchschnitt;1.0;2.0;1637.0;0;2;84.0;Gut;Bad Cannstatt;0;0.0;Freistehend;1989;2019.0;7;84.0;159430.0
448;3;2 Ebenen;2;0.0;2014;Niedrig;;Satteldach;108.0;Gut;Durchschnitt;2.0;2.0;1116.0;1;4;106.0;Sehr gut;NeuStuttgart_Nord;1;0.0;Freistehend;2016;2013.0;2;215.0;206100.0
1907;3;1 Ebene;2;1.0;1996;Niedrig;;Satteldach;120.0;Gut;Durchschnitt;2.0;2.0;1137.0;1;1;120.0;Gut;Plieningen;0;0.0;Freistehend;1996;2013.0;5;120.0;162000.0
2574;4;2 Ebenen;2;0.0;2007;Niedrig;;Satteldach;124.0;Gut;Gut;3.0;3.0;914.0;1;2;123.0;Gut;NeuStuttgart_Sued;1;0.0;Freistehend;2008;2015.0;5;236.0;321235.0
1567;3;1 Ebene;1;1.0;1969;Niedrig;;Flachdach;117.0;Durchschnitt;Durchschnitt;2.0;2.0;930.0;1;5;117.0;Durchschnitt;Vaihingen;0;0.0;Freistehend;1969;2018.0;11;117.0;178482.0
1606;4;Sonstige;3;0.0;2014;Niedrig;;Satteldach;46.0;Gut;Durchschnitt;2.0;2.0;747.0;1;3;0.0;;NeuStuttgart_Nord;0;0.0;Freistehend;2014;2019.0;7;178.0;226049.0
772;3;1 Ebene;2;0.0;2004;Niedrig;;Satteldach;110.0;Durchschnitt;Durchschnitt;2.0;3.0;743.0;1;1;109.0;Gut;NeuStuttgart_Mitte;0;0.0;Freistehend;2004;2019.0;11;110.0;189038.0
511;3;2 Ebenen;2;1.0;2013;Niedrig;;Satteldach;156.0;Gut;Durchschnitt;3.0;3.0;1382.0;1;5;155.0;Gut;NeuStuttgart_Sued;1;0.0;Freistehend;2013;2021.0;6;209.0;394147.0
1291;3;1 Ebene;1;1.0;1986;Niedrig;;Satteldach;99.0;Durchschnitt;Durchschnitt;2.0;2.0;1032.0;0;1;98.0;Gut;Wangen;1;0.0;Freistehend;1986;2013.0;7;99.0;138150.0
342;3;1 Ebene;2;0.0;1937;Mittel;;Satteldach;106.0;Durchschnitt;Gut;1.0;3.0;541.0;0;2;106.0;Durchschnitt;Birkach;0;0.0;Freistehend;2015;2015.0;10;150.0;147962.0
2714;3;1,5 Ebenen;1;0.0;1947;Mittel;;Satteldach;70.0;Durchschnitt;Durchschnitt;1.0;3.0;616.0;0;5;62.0;Durchschnitt;Botnang;0;0.0;Freistehend;1961;2020.0;7;123.0;151595.0
1373;3;1 Ebene;2;1.0;2013;Niedrig;;Flachdach;155.0;Gut;Durchschnitt;3.0;3.0;1126.0;1;5;151.0;Gut;Bad Cannstatt;0;0.0;Freistehend;2013;2015.0;7;155.0;277430.0
40;4;1 Ebene;2;0.0;1981;Niedrig;;Satteldach;153.0;Durchschnitt;Durchschnitt;3.0;3.0;1186.0;0;4;153.0;Durchschnitt;NeuStuttgart_Ost;0;0.0;Doppelhaus;1981;2014.0;3;153.0;137124.0
792;4;2 Ebenen;3;0.0;1931;Niedrig;;Satteldach;145.0;Durchschnitt;Schlecht;2.0;2.0;1678.0;1;2;62.0;Gut;Sillenbuch;0;0.0;Freistehend;2007;2016.0;5;246.0;159955.0
2649;3;Sonstige;2;0.0;2002;Niedrig;;Satteldach;74.0;Gut;Durchschnitt;2.0;3.0;1095.0;1;5;35.0;Gut;NeuStuttgart_Mitte;1;0.0;Freistehend;2003;2015.0;5;136.0;155750.0
518;2;1 Ebene;2;0.0;2015;Niedrig;;Satteldach;150.0;Gut;Durchschnitt;3.0;3.0;1624.0;1;1;150.0;Gut;NeuStuttgart_Sued;0;0.0;Freistehend;2015;2014.0;7;150.0;235872.0
2523;3;1 Ebene;1;1.0;1967;Niedrig;;Satteldach;106.0;Durchschnitt;Durchschnitt;1.0;3.0;961.0;0;2;106.0;Durchschnitt;NeuStuttgart_Nord;0;0.0;Freistehend;1967;2021.0;6;106.0;158890.0
1917;1;1 Ebene;1;1.0;2015;Mittel;;Satteldach;78.0;Gut;Durchschnitt;2.0;3.0;450.0;1;5;78.0;Gut;Bad Cannstatt;0;0.0;Reihenhaus;2015;2018.0;6;78.0;158225.0
2583;3;2 Ebenen;2;0.0;2015;Seelage;;Satteldach;92.0;Gut;Durchschnitt;2.0;2.0;1274.0;1;5;92.0;Gut;Wangen;1;0.0;Freistehend;2016;2021.0;5;181.0;313963.0
2403;3;1 Ebene;1;1.0;1968;Niedrig;;Satteldach;126.0;Durchschnitt;Durchschnitt;3.0;2.0;952.0;1;2;96.0;Durchschnitt;Vaihingen;0;0.0;Freistehend;1968;2019.0;5;126.0;159430.0
2784;2;1 Ebene;1;1.0;2013;Niedrig;;Satteldach;85.0;Durchschnitt;Durchschnitt;0.0;3.0;810.0;0;4;85.0;Gut;NeuStuttgart_Nord;0;0.0;Freistehend;2013;2014.0;4;85.0;109746.0
2501;3;1 Ebene;1;0.0;1973;Niedrig;;Flachdach;98.0;Durchschnitt;Durchschnitt;2.0;3.0;752.0;0;5;98.0;Durchschnitt;Sillenbuch;0;0.0;Freistehend;1973;2016.0;4;98.0;133633.0
1232;3;1 Ebene;2;1.0;2019;Niedrig;;Satteldach;125.0;Gut;Durchschnitt;3.0;3.0;1197.0;1;2;124.0;Gut;NeuStuttgart_West;0;0.0;Freistehend;2019;2021.0;5;125.0;270976.0
1877;2;2 Ebenen;2;0.0;2020;Seelage;Neuverkauf;Satteldach;56.0;Gut;Durchschnitt;2.0;3.0;318.0;0;4;56.0;Gut;Wangen;1;0.0;Reihenhaus;2020;2020.0;6;113.0;205757.0
1919;3;2 Ebenen;1;0.0;1982;Mittel;;Satteldach;62.0;Durchschnitt;Durchschnitt;0.0;3.0;175.0;0;3;62.0;Durchschnitt;Hedelfingen;1;0.0;;1982;2014.0;4;113.0;85644.0
985;3;1 Ebene;2;0.0;2010;Niedrig;;Satteldach;124.0;Durchschnitt;Durchschnitt;2.0;2.0;1195.0;1;2;124.0;Gut;NeuStuttgart_Ost;0;0.0;Freistehend;2010;2021.0;6;124.0;205080.0
1206;4;1 Ebene;2;0.0;1978;Niedrig;;Satteldach;150.0;Durchschnitt;Durchschnitt;2.0;3.0;1551.0;1;1;150.0;Durchschnitt;Wangen;0;0.0;Freistehend;1978;2017.0;8;150.0;226367.0
1357;5;1 Ebene;2;0.0;1968;Niedrig;;Satteldach;169.0;Durchschnitt;Durchschnitt;2.0;2.0;1255.0;0;4;169.0;Durchschnitt;Vaihingen;0;0.0;Doppelhaus;1968;2018.0;1;169.0;159868.0
87;3;Sonstige;1;1.0;1989;Niedrig;;Satteldach;127.0;Durchschnitt;Durchschnitt;2.0;2.0;758.0;2;1;122.0;Gut;Sillenbuch;0;0.0;Doppelhaus;1989;2021.0;5;127.0;197381.0
1790;2;1,5 Ebenen;1;0.0;1958;Niedrig;;Satteldach;77.0;Durchschnitt;Durchschnitt;1.0;2.0;863.0;0;5;77.0;Durchschnitt;Vaihingen;0;0.0;Freistehend;1961;2018.0;10;113.0;129756.0
967;3;1 Ebene;2;1.0;2017;Niedrig;Neuverkauf;Flachdach;171.0;Gut;Durchschnitt;2.0;2.0;1345.0;1;2;170.0;Gut;Bad Cannstatt;0;0.0;Freistehend;2017;2014.0;7;171.0;218606.0
603;2;Sonstige;2;2.0;2008;Mittel;;Satteldach;127.0;Durchschnitt;Gut;4.0;2.0;714.0;0;3;119.0;Gut;NeuStuttgart_Ost;0;0.0;Doppelhaus;2008;2013.0;11;127.0;193500.0
2143;3;1 Ebene;1;1.0;2014;Niedrig;;Satteldach;103.0;Durchschnitt;Durchschnitt;2.0;2.0;1379.0;0;4;103.0;Gut;Plieningen;0;0.0;Freistehend;2015;2018.0;7;103.0;169723.0
1418;3;2 Ebenen;2;1.0;2005;Niedrig;;Satteldach;139.0;Gut;Durchschnitt;2.0;3.0;1238.0;2;1;136.0;Sehr gut;NeuStuttgart_Sued;1;0.0;Freistehend;2006;2021.0;4;243.0;400306.0
1367;3;Sonstige;1;1.0;1977;Niedrig;;Satteldach;84.0;Durchschnitt;Durchschnitt;1.0;2.0;857.0;0;5;75.0;Durchschnitt;Sillenbuch;0;0.0;Freistehend;1977;2016.0;5;84.0;130596.0
526;3;1 Ebene;1;1.0;1972;Niedrig;;Satteldach;95.0;Durchschnitt;Schlecht;1.0;2.0;805.0;0;4;95.0;Durchschnitt;Sillenbuch;0;0.0;Freistehend;1972;2016.0;4;95.0;119966.0
1810;3;2 Ebenen;2;0.0;2008;Niedrig;;Satteldach;87.0;Durchschnitt;Durchschnitt;2.0;2.0;1036.0;1;5;87.0;Gut;NeuStuttgart_Mitte;1;0.0;Freistehend;2008;2019.0;7;149.0;215800.0
1258;4;2 Ebenen;2;1.0;2008;Niedrig;;Satteldach;57.0;Durchschnitt;Durchschnitt;2.0;3.0;1284.0;0;3;57.0;Gut;Degerloch;1;0.0;Freistehend;2008;2018.0;5;156.0;218997.0
594;3;2 Ebenen;2;0.0;2004;Niedrig;;Satteldach;94.0;Gut;Durchschnitt;2.0;3.0;958.0;0;2;92.0;Gut;Plieningen;1;0.0;Freistehend;2014;2021.0;2;162.0;239568.0
2335;3;1 Ebene;2;0.0;2019;Seelage;Neuverkauf;Satteldach;133.0;Gut;Durchschnitt;2.0;2.0;817.0;0;4;133.0;Sehr gut;Wangen;0;0.0;Freistehend;2020;2019.0;10;133.0;256227.0
1449;4;2 Ebenen;2;1.0;2017;Niedrig;;Flachdach;172.0;Gut;Durchschnitt;3.0;3.0;1349.0;1;5;172.0;Sehr gut;NeuStuttgart_Sued;1;0.0;Freistehend;2017;2017.0;10;255.0;410620.0
1857;2;1 Ebene;1;1.0;1968;Niedrig;;Satteldach;101.0;Durchschnitt;Durchschnitt;1.0;2.0;1504.0;1;2;101.0;Durchschnitt;Vaihingen;0;0.0;Freistehend;1968;2013.0;5;101.0;126900.0
1472;3;1 Ebene;1;1.0;1969;Niedrig;;Satteldach;109.0;Durchschnitt;Durchschnitt;1.0;2.0;1390.0;2;3;107.0;Durchschnitt;Sillenbuch;0;0.0;Freistehend;2009;2016.0;10;109.0;138695.0
177;3;1 Ebene;2;1.0;1997;Niedrig;;Satteldach;153.0;Durchschnitt;Durchschnitt;2.0;2.0;1254.0;1;1;149.0;Gut;NeuStuttgart_West;0;0.0;Freistehend;1997;2018.0;11;153.0;201477.0
2458;3;2 Ebenen;2;0.0;1989;Niedrig;;Satteldach;79.0;Durchschnitt;Durchschnitt;2.0;2.0;235.0;1;5;79.0;Durchschnitt;Weilimdorf;1;0.0;;1989;2020.0;4;134.0;175874.0
2219;3;1 Ebene;1;1.0;1973;Niedrig;;Satteldach;92.0;Durchschnitt;Gut;1.0;2.0;780.0;0;1;92.0;Durchschnitt;Sillenbuch;0;0.0;Freistehend;2012;2015.0;3;92.0;128980.0
583;0;Sonstige;0;2.0;2007;Mittel;;Satteldach;87.0;Durchschnitt;Durchschnitt;2.0;2.0;680.0;0;3;85.0;Sehr gut;NeuStuttgart_Ost;1;0.0;Reihenhaus;2008;2016.0;6;87.0;141732.0
140;3;1 Ebene;1;0.0;2018;Niedrig;Neuverkauf;Satteldach;104.0;Durchschnitt;Durchschnitt;0.0;2.0;850.0;0;5;104.0;Gut;NeuStuttgart_Ost;0;0.0;Freistehend;2018;2016.0;12;104.0;148819.0
203;3;2 Ebenen;1;0.0;1981;Mittel;;Satteldach;50.0;Durchschnitt;Durchschnitt;1.0;2.0;164.0;0;3;50.0;Durchschnitt;Untertuerkheim;1;0.0;;1981;2013.0;12;101.0;78795.0
364;3;1 Ebene;2;0.0;1987;Niedrig;;Satteldach;117.0;Durchschnitt;Durchschnitt;2.0;3.0;967.0;1;1;117.0;Gut;NeuStuttgart_Mitte;0;1.0;Freistehend;1987;2016.0;5;117.0;183746.0
372;3;1 Ebene;2;1.0;2016;Niedrig;;Flachdach;142.0;Gut;Durchschnitt;2.0;2.0;1629.0;1;2;142.0;Sehr gut;NeuStuttgart_West;0;0.0;Freistehend;2016;2020.0;6;142.0;307928.0
1727;3;1 Ebene;1;1.0;1970;Niedrig;;Satteldach;97.0;Gut;Durchschnitt;1.0;3.0;1006.0;0;2;97.0;Durchschnitt;Vaihingen;1;0.0;Freistehend;2017;2018.0;8;97.0;159320.0
1506;3;2 Ebenen;1;1.0;1928;Mittel;;Satteldach;61.0;Durchschnitt;Durchschnitt;1.0;3.0;364.0;1;4;58.0;Durchschnitt;Birkach;0;0.0;Freistehend;2018;2020.0;5;119.0;140936.0
1494;4;1 Ebene;2;0.0;1968;Niedrig;;Satteldach;164.0;Durchschnitt;Durchschnitt;1.0;2.0;892.0;1;2;0.0;;Vaihingen;1;0.0;Freistehend;1993;2018.0;10;164.0;109498.0
775;3;1 Ebene;2;0.0;2019;Niedrig;Neuverkauf;Satteldach;136.0;Gut;Durchschnitt;3.0;2.0;978.0;1;1;136.0;Gut;Wangen;0;0.0;Freistehend;2020;2020.0;12;136.0;289689.0
2391;3;1 Ebene;2;0.0;2018;Niedrig;Neuverkauf;Satteldach;116.0;Gut;Durchschnitt;2.0;3.0;778.0;0;3;115.0;Gut;NeuStuttgart_Mitte;0;0.0;Freistehend;2018;2015.0;8;116.0;168891.0
425;3;Sonstige;2;1.0;1983;Niedrig;;Satteldach;109.0;Durchschnitt;Durchschnitt;2.0;2.0;1006.0;0;5;105.0;Gut;NeuStuttgart_Nord;0;0.0;Freistehend;1983;2017.0;4;109.0;144769.0
2116;2;2 Ebenen;2;0.0;2007;Niedrig;;Satteldach;84.0;Gut;Durchschnitt;2.0;3.0;893.0;1;3;81.0;Gut;Bad Cannstatt;1;0.0;Freistehend;2007;2020.0;7;159.0;226208.0
52;2;1 Ebene;2;0.0;2012;Niedrig;;Satteldach;122.0;Gut;Durchschnitt;2.0;3.0;677.0;0;1;117.0;Sehr gut;NeuStuttgart_West;0;0.0;Freistehend;2012;2015.0;1;122.0;175705.0
1484;4;2 Ebenen;2;1.0;2002;Niedrig;;Satteldach;84.0;Gut;Durchschnitt;3.0;2.0;1317.0;1;4;102.0;Sehr gut;Plieningen;1;0.0;Freistehend;2002;2016.0;11;197.0;240945.0
1070;3;1 Ebene;3;0.0;2018;Niedrig;Neuverkauf;Satteldach;142.0;Gut;Durchschnitt;2.0;3.0;1009.0;1;4;142.0;Gut;Wangen;2;0.0;Freistehend;2018;2015.0;9;142.0;229610.0
608;3;2 Ebenen;2;0.0;1997;Niedrig;;Satteldach;114.0;Durchschnitt;Gut;2.0;3.0;2058.0;1;2;73.0;Gut;Wangen;1;0.0;Freistehend;2002;2018.0;11;194.0;235422.0
808;3;Sonstige;2;0.0;1989;Niedrig;;Satteldach;95.0;Durchschnitt;Durchschnitt;2.0;2.0;1042.0;1;5;95.0;Gut;Wangen;0;1.0;Freistehend;1989;2016.0;7;95.0;149831.0
